URL,Size(Bytes),# of OutLinks,Content Type
nytimes.com/2017/04/07/arts/television/bob-odenkirk-better-call-saul-and-the-return-of-gus-fring.html,275551,125,text/html
nytimes.com/2019/06/11/theater/review-in-central-park-a-much-ado-about-something-big.html,296807,123,text/html
nytimes.com/2018/12/19/us/politics/trump-syria-turkey-troop-withdrawal.html,464289,125,text/html
nytimes.com/2022/01/10/business/starbucks-union-election-buffalo.html,286643,113,text/html
nytimes.com/2016/07/28/us/politics/donald-trump-russia-clinton-emails.html,396705,130,text/html
nytimes.com/2022/05/04/world/asia/japan-nuclear-power.html,362015,127,text/html
nytimes.com/2024/07/27/technology/memecoins-crypto-surge.html,341345,130,text/html
nytimes.com/2024/06/27/world/middleeast/gaza-famine-hunger-palestinians.html,301755,113,text/html
nytimes.com/es/2024/09/26/espanol/mundo/japon-mujeres-casadas-apellido.html,312768,139,text/html
nytimes.com/2018/07/11/world/europe/germany-merkel-russia-trump-nato.html,344244,116,text/html
nytimes.com/2017/05/11/us/politics/trump-comey-firing.html,350633,120,text/html
nytimes.com/2021/11/01/business/economy/strikes-labor-pandemic.html,331082,127,text/html
nytimes.com/2018/07/23/world/canada/toronto-shooting.html,349891,112,text/html
nytimes.com/2017/09/15/movies/toronto-international-film-festival-lady-bird-i-love-you-daddy.html,299017,131,text/html
nytimes.com/2024/08/28/world/middleeast/west-bank-what-where-who.html,312637,116,text/html
nytimes.com/2017/01/19/theater/jitney-review-august-wilson.html,305158,110,text/html
nytimes.com/2024/02/08/nyregion/tom-suozzi-santos-election.html,376117,135,text/html
nytimes.com/2024/08/24/world/americas/mexico-oil-sheinbaum-pemex.html,337654,136,text/html
nytimes.com/2018/07/11/world/europe/trump-nato-summit.html,355866,116,text/html
nytimes.com/2018/12/23/us/politics/trump-mattis.html,290756,116,text/html
nytimes.com/article/mail-in-voting-explained.html,305856,126,text/html
nytimes.com/2022/02/16/technology/amazon-staten-island-union.html,276240,106,text/html
nytimes.com/2017/09/01/us/politics/trump-comey-firing-letter.html,286751,107,text/html
nytimes.com/2018/07/16/world/europe/putin-bill-browder-magnitsky-investor.html,309372,124,text/html
nytimes.com/2017/09/15/world/asia/japan-north-korea-missile-defense.html,338905,125,text/html
nytimes.com/2024/06/22/world/middleeast/gaza-schools-final-exams.html,296933,115,text/html
nytimes.com/2021/03/24/technology/nft-column-blockchain.html,334831,122,text/html
nytimes.com/2024/08/13/world/asia/fumio-kishida-japan-prime-minister.html,336260,124,text/html
nytimes.com/2018/07/15/world/europe/uk-skripal-russia-novichok.html,330202,130,text/html
nytimes.com/2019/12/31/world/middleeast/baghdad-protesters-us-embassy.html,441691,120,text/html
nytimes.com/2020/03/30/business/economy/coronavirus-instacart-amazon.html,327513,115,text/html
nytimes.com/es/2020/09/24/espanol/estados-unidos/trump-cambio-de-mando.html,344015,125,text/html
nytimes.com/2018/06/01/us/politics/fact-check-trump-north-korea-war-mexico-immigration-.html,286373,119,text/html
nytimes.com/2018/07/19/world/europe/montenegro-donald-trump-nato.html,308359,120,text/html
nytimes.com/2024/09/30/theater/mcneal-review-ai-robert-downey-jr.html,294940,117,text/html
nytimes.com/2016/02/14/arts/music/mavis-staplesno-longer-wants-tomake-you-cry.html,286784,116,text/html
nytimes.com/1996/03/08/nyregion/politics-nassau-county-science-of-politics-li-style-prevails.html,273446,111,text/html
nytimes.com/2019/07/17/arts/television/orange-is-the-new-black-final-season.html,342415,129,text/html
nytimes.com/2019/03/29/us/politics/linda-mcmahon-small-business-trump.html,271193,110,text/html
nytimes.com/2019/12/26/business/uaw-gary-jones-investigation.html,358828,118,text/html
nytimes.com/2016/09/09/us/politics/hillary-clinton-donald-trump-putin.html,385594,119,text/html
nytimes.com/2018/02/27/arts/the-life-death-and-career-of-harper-lee.html,326098,113,text/html
nytimes.com/2024/08/01/world/middleeast/muhammad-deif-hamas-death.html,304491,131,text/html
nytimes.com/2023/12/22/world/asia/japan-export-patriot-missiles-us.html,279272,115,text/html
nytimes.com/2024/05/21/business/bitcoin-satoshi-craig-steven-wright.html,394973,149,text/html
nytimes.com/2020/01/08/world/middleeast/iran-us-missile-attacks.html,507947,131,text/html
nytimes.com/1986/01/19/theater/rosemary-harris-is-pure-presence.html,267387,104,text/html
nytimes.com/2018/05/31/us/politics/fact-check-trump-fire-comey-russia.html,270687,116,text/html
nytimes.com/2020/07/30/us/politics/trump-delay-2020-election.html,445386,128,text/html
nytimes.com/2022/03/09/business/economy/starbucks-union-vote-buffalo.html,309725,115,text/html
nytimes.com/2019/03/26/us/politics/national-emergency-vote.html,279853,112,text/html
nytimes.com/2021/04/21/world/europe/russia-putin-ukraine-navalny.html,332746,128,text/html
nytimes.com/2024/08/31/us/veto-override-north-carolina.html,345101,147,text/html
nytimes.com/2024/05/25/world/americas/mexico-election-violence.html,347054,123,text/html
nytimes.com/2021/01/29/movies/sundance-diary-2.html,281913,124,text/html
nytimes.com/2023/01/13/nyregion/george-santos-republicans-lies.html,429520,129,text/html
nytimes.com/2023/02/22/world/americas/mexico-election-law.html,330917,113,text/html
nytimes.com/2024/09/19/us/politics/mark-robinson-north-carolina-gubernatorial-race.html,359408,126,text/html
nytimes.com/2022/03/31/technology/amazon-union-election-alabama.html,287175,113,text/html
nytimes.com/2018/03/04/world/asia/donald-trump-xi-jinping-term-limits.html,301381,126,text/html
nytimes.com/interactive/2018/08/21/us/mueller-trump-charges.html,152976,52,text/html
nytimes.com/2017/09/07/magazine/the-way-to-survive-it-was-to-make-as.html,467020,105,text/html
nytimes.com/2019/12/30/world/middleeast/iraq-airstrikes-us-iran-militias.html,328642,115,text/html
nytimes.com/2022/12/16/world/asia/japan-national-security-strategy.html,310716,117,text/html
nytimes.com/2020/01/07/world/middleeast/trump-iran.html,433976,130,text/html
nytimes.com/2019/08/04/technology/8chan-shooting-manifesto.html,306862,117,text/html
nytimes.com/2018/02/25/world/asia/china-xi-jinping.html,362361,120,text/html
nytimes.com/2021/01/21/us/politics/michael-joseph-foy-arrested-capitol-riot.html,279658,123,text/html
nytimes.com/2021/12/23/technology/amazon-labor-deal.html,314447,119,text/html
nytimes.com/2024/08/27/world/americas/mexico-us-pause-relations.html,315807,122,text/html
nytimes.com/2024/02/08/nyregion/santos-district-special-election.html,393621,141,text/html
nytimes.com/interactive/2018/opinion/editorialboard.html,213437,120,text/html
nytimes.com/2020/11/13/us/politics/justice-department-voter-fraud.html,292865,119,text/html
nytimes.com/1999/11/04/nyregion/1999-elections-republicans-fall-mighty-suburban-party-machine-nassau-county.html,275134,108,text/html
nytimes.com/2004/10/13/arts/music/blackface-master-echoes-in-hiphop.html,256273,106,text/html
nytimes.com/2021/06/15/world/asia/china-russia-space.html,358555,127,text/html
nytimes.com/2024/08/16/world/europe/russia-ukraine-pokrovsk-kursk.html,352809,128,text/html
nytimes.com/2024/07/24/business/blake-benthall-silk-road-crypto.html,427901,124,text/html
nytimes.com/2024/07/29/business/japan-inflation-rates.html,310462,116,text/html
nytimes.com/2023/02/24/world/europe/ukraine-war-anniversary-photos.html,388258,127,text/html
nytimes.com/2020/09/28/technology/save-the-children-qanon.html,271588,113,text/html
nytimes.com/2022/03/17/business/amazon-staten-island-facility.html,273918,106,text/html
nytimes.com/2021/08/02/business/great-britain-china-nuclear-power.html,307748,109,text/html
nytimes.com/2024/02/08/nyregion/debate-pilip-suozzi-santos.html,360504,121,text/html
nytimes.com/2023/10/26/us/politics/north-carolina-republicans-gerrymander.html,337890,124,text/html
nytimes.com/2020/12/01/us/politics/john-durham-special-counsel-russia-investigation.html,321884,124,text/html
nytimes.com/2023/03/27/us/politics/north-carolina-medicaid-expansion.html,276874,112,text/html
nytimes.com/2018/03/27/movies/new-directors-new-films-11-films-you-need-to-know.html,321825,128,text/html
nytimes.com/interactive/2023/nyregion/george-santos-lies-charges.html,314073,155,text/html
nytimes.com/2022/06/15/world/europe/biden-ukraine-weapons.html,340703,122,text/html
nytimes.com/2022/03/24/business/amazon-meetings-union-elections.html,346630,121,text/html
nytimes.com/2021/01/17/technology/qanon-meme-queen.html,358651,122,text/html
nytimes.com/2021/10/20/movies/the-french-dispatch-review.html,329934,137,text/html
nytimes.com/2022/06/10/us/politics/ocasio-cortez-maloney-new-york-primary.html,372198,136,text/html
nytimes.com/2024/08/12/world/europe/russia-ukraine-kursk-incursion.html,380283,122,text/html
nytimes.com/2024/09/13/world/asia/north-korea-nuclear-weapons.html,302421,122,text/html
nytimes.com/2024/08/13/technology/brock-pierce-crypto-puerto-rico.html,432238,134,text/html
nytimes.com/2024/08/13/world/europe/ukraine-russia-war-kursk-offensive.html,615683,163,text/html
nytimes.com/2022/10/18/nyregion/hochul-zeldin-poll-governor.html,345045,120,text/html
nytimes.com/2014/06/27/movies/archipelago-a-drama-by-joanna-hogg.html,299217,123,text/html
nytimes.com/2017/05/25/world/europe/donald-trump-eu-nato.html,329618,119,text/html
nytimes.com/2021/11/19/business/economy/teamsters-sean-obrien-hoffa.html,306766,114,text/html
nytimes.com/2022/06/10/world/europe/ukraine-ammo-shortage-artillery.html,337427,122,text/html
nytimes.com/2024/02/03/nyregion/mazi-pilip-israel-suozzi.html,381095,119,text/html
nytimes.com/es/2020/08/21/espanol/qanon-que-es.html,340097,151,text/html
nytimes.com/2019/09/18/world/canada/trudeau-brownface.html,368034,120,text/html
nytimes.com/2020/11/17/us/politics/trump-fires-christopher-krebs.html,305600,122,text/html
nytimes.com/2021/02/01/us/politics/trump-election-results.html,296931,113,text/html
nytimes.com/2019/07/21/nyregion/gambino-shooting-anthony-comello-frank-cali.html,274667,114,text/html
nytimes.com/2023/01/11/nyregion/george-santos-nassau-resign.html,350410,120,text/html
nytimes.com/interactive/2021/06/15/us/amazon-workers.html,459852,159,text/html
nytimes.com/2021/09/30/world/europe/lithuania-china-disputes.html,326301,118,text/html
nytimes.com/2023/11/30/health/suicide-guns-cdc.html,275956,118,text/html
nytimes.com/2014/06/20/movies/exhibition-by-joanna-hogg-looks-at-a-long-term-relationship.html,288067,124,text/html
nytimes.com/interactive/2022/08/23/us/elections/results-new-york-us-house-district-17.html,354982,168,text/html
nytimes.com/2023/08/18/us/politics/ukraine-russia-war-casualties.html,321205,126,text/html
nytimes.com/interactive/2018/06/27/business/dealbook/blockchain-currencies.html,155227,34,text/html
nytimes.com/2021/10/28/world/asia/japan-election-rural-urban.html,363534,123,text/html
nytimes.com/2022/08/21/nyregion/maloney-biaggi-dccc-congress.html,381184,142,text/html
nytimes.com/2014/06/27/movies/unrelated-explores-the-manners-of-well-off-britons.html,294773,124,text/html
nytimes.com/2024/04/14/us/minneapolis-prosecutor-george-floyd-moriarty.html,348099,140,text/html
nytimes.com/2019/09/01/business/economy/labor-unions.html,326098,116,text/html
nytimes.com/2016/07/21/us/politics/melania-trump-speech-meredith-mciver.html,371157,121,text/html
nytimes.com/2023/12/14/nyregion/pilip-santos-special-election.html,348406,118,text/html
nytimes.com/2017/10/06/us/politics/trump-calls-meeting-with-military-leaders-the-calm-before-the-storm.html,301932,108,text/html
nytimes.com/article/war-images-ukraine-russia.html,1399684,113,text/html
nytimes.com/2021/07/28/arts/television/bob-odenkirk-hospital.html,282479,128,text/html
nytimes.com/2018/03/11/us/politics/trump-guns-school-training.html,254094,104,text/html
nytimes.com/2020/08/04/opinion/qanon-conspiracy-theory-arg.html,320664,116,text/html
nytimes.com/2021/02/13/us/politics/trump-impeachment.html,343794,128,text/html
nytimes.com/2021/11/12/technology/amazon-union-staten-island-withdraw.html,282589,111,text/html
nytimes.com/2021/04/18/us/police-reform-bills.html,384869,146,text/html
nytimes.com/2022/10/17/us/politics/republicans-economy-nyt-siena-poll.html,757477,125,text/html
nytimes.com/2006/09/19/world/asia/19koizumi.html,277109,107,text/html
nytimes.com/interactive/2022/03/18/technology/cryptocurrency-crypto-guide.html,353682,158,text/html
nytimes.com/2022/08/24/nyregion/daniel-goldman-trump-ny-primary.html,345262,115,text/html
nytimes.com/2008/12/13/us/13smithfield.html,265572,100,text/html
nytimes.com/2021/04/15/us/politics/mike-pence-pacemaker-surgery.html,266650,109,text/html
nytimes.com/2020/10/15/technology/youtube-bans-qanon-violence.html,288038,120,text/html
nytimes.com/es/2024/10/01/espanol/mundo/iran-israel-guerra.html,348763,125,text/html
nytimes.com/2019/02/14/world/canada/trudeau-indigenous-jody-wilson-raybould.html,301409,121,text/html
nytimes.com/2006/07/26/world/middleeast/26cnd-lebanon.html,296737,108,text/html
nytimes.com/2017/11/24/world/canada/trudeau-indigenous-schools-newfoundland-labrador.html,280095,117,text/html
nytimes.com/2017/11/19/movies/coco-pixar-politics.html,310823,134,text/html
nytimes.com/interactive/2016/07/20/us/elections/gop-convention-speakers.html,90293,36,text/html
nytimes.com/article/trump-conspiracy-theories.html,305219,124,text/html
nytimes.com/2022/04/21/arts/television/billy-the-kid-epix.html,308973,122,text/html
nytimes.com/2021/05/13/us/politics/republicans-capitol-riot.html,302053,117,text/html
nytimes.com/2022/09/29/world/europe/putin-draft-speech.html,276139,116,text/html
nytimes.com/2022/10/11/nyregion/house-elections-new-york.html,493140,130,text/html
nytimes.com/interactive/2023/11/16/world/asia/south-china-sea-ships.html,571124,113,text/html
nytimes.com/2024/02/12/business/byd-china-electric-vehicle.html,339459,115,text/html
nytimes.com/2019/02/15/world/canada/snc-lavalin-justin-trudeau.html,303469,128,text/html
nytimes.com/interactive/2021/01/15/us/trump-capitol-riot-timeline.html,267842,116,text/html
nytimes.com/2017/03/01/magazine/sam-gold-the-glass-menagerie-the-experimentalist-on-broadway.html,357543,116,text/html
nytimes.com/2020/10/06/technology/facebook-qanon-crackdown.html,282299,113,text/html
nytimes.com/2016/07/19/us/politics/donald-trump-portrayed-as-an-heir-to-richard-nixon.html,508956,121,text/html
nytimes.com/interactive/2017/watching/pixar-movies-inline.html,83011,29,text/html
nytimes.com/2022/07/01/world/europe/mariupol-drama-theater-ukraine.html,337553,119,text/html
nytimes.com/2022/02/25/us/politics/kimberly-guilfoyle-january-6-committee.html,286577,118,text/html
nytimes.com/2022/03/31/world/europe/wagner-group-russia-ukraine.html,288642,125,text/html
nytimes.com/1989/06/07/garden/suddenly-pork-rinds-are-classy-crunch.html,265211,110,text/html
nytimes.com/2023/07/29/arts/television/heartstopper-kit-connor-joe-locke.html,313275,138,text/html
nytimes.com/2022/10/25/us/politics/blue-states-midterm-landscape.html,356051,117,text/html
nytimes.com/2024/08/07/business/japan-yen-nikkei-stocks.html,298784,119,text/html
nytimes.com/2022/09/15/arts/television/star-wars-andor-tony-gilroy.html,329135,138,text/html
nytimes.com/2021/04/22/climate/biden-emissions-target-economy.html,667815,130,text/html
nytimes.com/2022/03/10/technology/disinformation-russia-ukraine.html,345796,137,text/html
nytimes.com/2021/05/07/us/politics/capitol-riot-investigation-plea-deals.html,287833,112,text/html
nytimes.com/2021/10/22/technology/facebook-election-misinformation.html,396335,133,text/html
nytimes.com/2023/11/15/movies/the-hunger-games-the-ballad-of-songbirds-and-snakes-review.html,302527,124,text/html
nytimes.com/2019/10/15/world/canada/election-bernier-far-right.html,307838,129,text/html
nytimes.com/2022/11/27/world/europe/ukraine-war-bakhmut.html,341316,123,text/html
nytimes.com/1981/01/15/us/halcyon-era-for-the-jellybean.html,242479,104,text/html
nytimes.com/2021/11/12/podcasts/daily-newsletter-self-defense-gun-use.html,310395,128,text/html
nytimes.com/2021/08/15/world/americas/canada-trudeau-election-covid.html,309908,124,text/html
nytimes.com/interactive/2020/03/11/magazine/jack-antonoff-profile.html,236322,119,text/html
nytimes.com/2021/01/11/technology/twitter-removes-70000-qanon-accounts.html,291878,123,text/html
